http://sicily.classics.ox.ac.uk/inscription/ISic0300,10.5281/zenodo.4334873
http://sicily.classics.ox.ac.uk/inscription/ISic0301,10.5281/zenodo.4335071
http://sicily.classics.ox.ac.uk/inscription/ISic0302,10.5281/zenodo.4335075
http://sicily.classics.ox.ac.uk/inscription/ISic0303,10.5281/zenodo.4335077
http://sicily.classics.ox.ac.uk/inscription/ISic0304,10.5281/zenodo.4335081
http://sicily.classics.ox.ac.uk/inscription/ISic0305,10.5281/zenodo.4384279
http://sicily.classics.ox.ac.uk/inscription/ISic0306,10.5281/zenodo.4335085
http://sicily.classics.ox.ac.uk/inscription/ISic0307,10.5281/zenodo.4335089
http://sicily.classics.ox.ac.uk/inscription/ISic0308,10.5281/zenodo.4335091
http://sicily.classics.ox.ac.uk/inscription/ISic0309,10.5281/zenodo.4335097
http://sicily.classics.ox.ac.uk/inscription/ISic0310,10.5281/zenodo.4384281
http://sicily.classics.ox.ac.uk/inscription/ISic0311,10.5281/zenodo.4335101
http://sicily.classics.ox.ac.uk/inscription/ISic0312,10.5281/zenodo.4335103
http://sicily.classics.ox.ac.uk/inscription/ISic0313,10.5281/zenodo.4384283
http://sicily.classics.ox.ac.uk/inscription/ISic0314,10.5281/zenodo.4335107
http://sicily.classics.ox.ac.uk/inscription/ISic0315,10.5281/zenodo.4335111
http://sicily.classics.ox.ac.uk/inscription/ISic0316,10.5281/zenodo.4335115
http://sicily.classics.ox.ac.uk/inscription/ISic0317,10.5281/zenodo.4384285
http://sicily.classics.ox.ac.uk/inscription/ISic0318,10.5281/zenodo.4335117
http://sicily.classics.ox.ac.uk/inscription/ISic0319,10.5281/zenodo.4384287
http://sicily.classics.ox.ac.uk/inscription/ISic0320,10.5281/zenodo.4335121
http://sicily.classics.ox.ac.uk/inscription/ISic0321,10.5281/zenodo.4335125
http://sicily.classics.ox.ac.uk/inscription/ISic0322,10.5281/zenodo.4335127
http://sicily.classics.ox.ac.uk/inscription/ISic0323,10.5281/zenodo.4335131
http://sicily.classics.ox.ac.uk/inscription/ISic0324,10.5281/zenodo.4384289
http://sicily.classics.ox.ac.uk/inscription/ISic0325,10.5281/zenodo.4384291
http://sicily.classics.ox.ac.uk/inscription/ISic0326,10.5281/zenodo.4384293
http://sicily.classics.ox.ac.uk/inscription/ISic0327,10.5281/zenodo.4384296
http://sicily.classics.ox.ac.uk/inscription/ISic0328,10.5281/zenodo.4384298
http://sicily.classics.ox.ac.uk/inscription/ISic0329,10.5281/zenodo.4384300
http://sicily.classics.ox.ac.uk/inscription/ISic0330,10.5281/zenodo.4335133
http://sicily.classics.ox.ac.uk/inscription/ISic0331,10.5281/zenodo.4384302
http://sicily.classics.ox.ac.uk/inscription/ISic0332,10.5281/zenodo.4384304
http://sicily.classics.ox.ac.uk/inscription/ISic0333,10.5281/zenodo.4384306
